,Frame,Mean,Game,Alg,Model
2848,32000000,665.3149606299213,SpaceInvaders,Amp Single,3
2849,33600000,591.2686567164179,SpaceInvaders,Amp Single,3
2850,35200000,634.6551724137931,SpaceInvaders,Amp Single,3
2851,36800000,625.7894736842105,SpaceInvaders,Amp Single,3
2852,38400000,740.2912621359224,SpaceInvaders,Amp Single,3
2853,40000000,830.6666666666666,SpaceInvaders,Amp Single,3
2854,41600000,814.4690265486726,SpaceInvaders,Amp Single,3
2855,43200000,812.7906976744187,SpaceInvaders,Amp Single,3
2856,44800000,862.7227722772277,SpaceInvaders,Amp Single,3
2857,46400000,604.1503267973857,SpaceInvaders,Amp Single,3
2858,48000000,744.4298245614035,SpaceInvaders,Amp Single,3
2859,49600000,1251.554054054054,SpaceInvaders,Amp Single,3
2860,51200000,947.0873786407767,SpaceInvaders,Amp Single,3
2861,52800000,853.452380952381,SpaceInvaders,Amp Single,3
2862,54400000,876.9396551724138,SpaceInvaders,Amp Single,3
2863,56000000,1106.0975609756097,SpaceInvaders,Amp Single,3
2864,57600000,1043.9473684210527,SpaceInvaders,Amp Single,3
2865,59200000,819.1949152542373,SpaceInvaders,Amp Single,3
2866,60800000,955.1904761904761,SpaceInvaders,Amp Single,3
2867,62400000,1121.9135802469136,SpaceInvaders,Amp Single,3
2868,64000000,937.688679245283,SpaceInvaders,Amp Single,3
2869,65600000,1019.020618556701,SpaceInvaders,Amp Single,3
2870,67200000,1072.0555555555557,SpaceInvaders,Amp Single,3
2871,68800000,614.5138888888889,SpaceInvaders,Amp Single,3
2872,70400000,934.943820224719,SpaceInvaders,Amp Single,3
2873,72000000,1219.041095890411,SpaceInvaders,Amp Single,3
2874,73600000,752.9296875,SpaceInvaders,Amp Single,3
2875,75200000,803.1981981981982,SpaceInvaders,Amp Single,3
2876,76800000,1317.987012987013,SpaceInvaders,Amp Single,3
2877,78400000,1009.9479166666666,SpaceInvaders,Amp Single,3
2878,80000000,827.0661157024794,SpaceInvaders,Amp Single,3
2879,81600000,965.8910891089109,SpaceInvaders,Amp Single,3
2880,83200000,1043.3333333333333,SpaceInvaders,Amp Single,3
2881,84800000,898.8349514563107,SpaceInvaders,Amp Single,3
2882,86400000,1018.3695652173913,SpaceInvaders,Amp Single,3
2883,88000000,1015.3296703296703,SpaceInvaders,Amp Single,3
2884,89600000,969.55,SpaceInvaders,Amp Single,3
2885,91200000,885.4368932038835,SpaceInvaders,Amp Single,3
2886,92800000,1127.3456790123457,SpaceInvaders,Amp Single,3
2887,94400000,1293.0263157894738,SpaceInvaders,Amp Single,3
2888,96000000,1192.9268292682927,SpaceInvaders,Amp Single,3
2889,97600000,1022.9032258064516,SpaceInvaders,Amp Single,3
2890,99200000,687.2142857142857,SpaceInvaders,Amp Single,3
2891,100800000,929.35,SpaceInvaders,Amp Single,3
2892,102400000,1060.1704545454545,SpaceInvaders,Amp Single,3
2893,104000000,1386.6666666666667,SpaceInvaders,Amp Single,3
2894,105600000,1448.642857142857,SpaceInvaders,Amp Single,3
2895,107200000,1171.3483146067415,SpaceInvaders,Amp Single,3
2896,108800000,1530.1492537313434,SpaceInvaders,Amp Single,3
2897,110400000,901.4864864864865,SpaceInvaders,Amp Single,3
2898,112000000,787.6363636363636,SpaceInvaders,Amp Single,3
2899,113600000,969.2391304347826,SpaceInvaders,Amp Single,3
2900,115200000,1293.8666666666666,SpaceInvaders,Amp Single,3
2901,116800000,1240.3896103896104,SpaceInvaders,Amp Single,3
2902,118400000,1300.8695652173913,SpaceInvaders,Amp Single,3
2903,120000000,956.4705882352941,SpaceInvaders,Amp Single,3
2904,121600000,1423.3333333333333,SpaceInvaders,Amp Single,3
2905,123200000,1429.0384615384614,SpaceInvaders,Amp Single,3
2906,124800000,1154.4252873563219,SpaceInvaders,Amp Single,3
2907,126400000,1159.8255813953488,SpaceInvaders,Amp Single,3
2908,128000000,1066.063829787234,SpaceInvaders,Amp Single,3
2909,129600000,951.1764705882352,SpaceInvaders,Amp Single,3
2910,131200000,1204.3902439024391,SpaceInvaders,Amp Single,3
2911,132800000,1219.0625,SpaceInvaders,Amp Single,3
2912,134400000,950.3271028037383,SpaceInvaders,Amp Single,3
2913,136000000,1335.060975609756,SpaceInvaders,Amp Single,3
2914,137600000,1704.2241379310344,SpaceInvaders,Amp Single,3
2915,139200000,982.4736842105264,SpaceInvaders,Amp Single,3
2916,140800000,1893.8392857142858,SpaceInvaders,Amp Single,3
2917,142400000,1233.0821917808219,SpaceInvaders,Amp Single,3
2918,144000000,1473.8028169014085,SpaceInvaders,Amp Single,3
2919,145600000,911.8859649122807,SpaceInvaders,Amp Single,3
2920,147200000,1158.6309523809523,SpaceInvaders,Amp Single,3
2921,148800000,1221.5,SpaceInvaders,Amp Single,3
2922,150400000,1674.4827586206898,SpaceInvaders,Amp Single,3
2923,152000000,924.8557692307693,SpaceInvaders,Amp Single,3
2924,153600000,1657.1641791044776,SpaceInvaders,Amp Single,3
2925,155200000,1186.1538461538462,SpaceInvaders,Amp Single,3
2926,156800000,1274.5121951219512,SpaceInvaders,Amp Single,3
2927,158400000,1328.2467532467533,SpaceInvaders,Amp Single,3
2928,160000000,1618.5714285714287,SpaceInvaders,Amp Single,3
2929,0,269.33962264150944,SpaceInvaders,Amp Single,4
2930,1600000,257.6098901098901,SpaceInvaders,Amp Single,4
2931,3200000,186.65841584158414,SpaceInvaders,Amp Single,4
2932,4800000,141.0612244897959,SpaceInvaders,Amp Single,4
2933,6400000,188.20987654320987,SpaceInvaders,Amp Single,4
2934,8000000,250.3631284916201,SpaceInvaders,Amp Single,4
2935,9600000,351.3333333333333,SpaceInvaders,Amp Single,4
2936,11200000,300.55555555555554,SpaceInvaders,Amp Single,4
2937,12800000,413.2919254658385,SpaceInvaders,Amp Single,4
2938,14400000,697.2277227722773,SpaceInvaders,Amp Single,4
2939,16000000,505.4761904761905,SpaceInvaders,Amp Single,4
2940,17600000,576.2173913043479,SpaceInvaders,Amp Single,4
2941,19200000,694.1752577319587,SpaceInvaders,Amp Single,4
2942,20800000,560.625,SpaceInvaders,Amp Single,4
2943,22400000,547.6595744680851,SpaceInvaders,Amp Single,4
2944,24000000,744.9583333333334,SpaceInvaders,Amp Single,4
2945,25600000,542.9850746268656,SpaceInvaders,Amp Single,4
2946,27200000,592.8571428571429,SpaceInvaders,Amp Single,4
2947,28800000,854.5959595959596,SpaceInvaders,Amp Single,4
2948,30400000,845.3804347826087,SpaceInvaders,Amp Single,4
2949,32000000,607.3478260869565,SpaceInvaders,Amp Single,4
2950,33600000,546.1148648648649,SpaceInvaders,Amp Single,4
2951,35200000,719.5089285714286,SpaceInvaders,Amp Single,4
2952,36800000,603.2214765100671,SpaceInvaders,Amp Single,4
2953,38400000,623.5169491525423,SpaceInvaders,Amp Single,4
2954,40000000,653.44,SpaceInvaders,Amp Single,4
2955,41600000,945.8510638297872,SpaceInvaders,Amp Single,4
2956,43200000,753.2142857142857,SpaceInvaders,Amp Single,4
2957,44800000,650.9090909090909,SpaceInvaders,Amp Single,4
2958,46400000,857.8333333333334,SpaceInvaders,Amp Single,4
2959,48000000,688.8934426229508,SpaceInvaders,Amp Single,4
2960,49600000,814.2105263157895,SpaceInvaders,Amp Single,4
2961,51200000,879.7524752475248,SpaceInvaders,Amp Single,4
2962,52800000,792.1370967741935,SpaceInvaders,Amp Single,4
2963,54400000,860.1960784313726,SpaceInvaders,Amp Single,4
2964,56000000,873.8709677419355,SpaceInvaders,Amp Single,4
2965,57600000,792.7542372881356,SpaceInvaders,Amp Single,4
2966,59200000,781.8396226415094,SpaceInvaders,Amp Single,4
2967,60800000,916.933962264151,SpaceInvaders,Amp Single,4
2968,62400000,619.7872340425532,SpaceInvaders,Amp Single,4
2969,64000000,1103.0588235294117,SpaceInvaders,Amp Single,4
2970,65600000,1100.9444444444443,SpaceInvaders,Amp Single,4
2971,67200000,1037.5842696629213,SpaceInvaders,Amp Single,4
2972,68800000,680.223880597015,SpaceInvaders,Amp Single,4
2973,70400000,1206.0759493670887,SpaceInvaders,Amp Single,4
2974,72000000,993.6702127659574,SpaceInvaders,Amp Single,4
2975,73600000,758.0952380952381,SpaceInvaders,Amp Single,4
2976,75200000,822.7651515151515,SpaceInvaders,Amp Single,4
2977,76800000,1178.7820512820513,SpaceInvaders,Amp Single,4
2978,78400000,1047.6966292134832,SpaceInvaders,Amp Single,4
2979,80000000,1125.4545454545455,SpaceInvaders,Amp Single,4
2980,81600000,1151.5584415584415,SpaceInvaders,Amp Single,4
2981,83200000,1068.2967032967033,SpaceInvaders,Amp Single,4
2982,84800000,982.979797979798,SpaceInvaders,Amp Single,4
2983,86400000,885.0471698113207,SpaceInvaders,Amp Single,4
2984,88000000,1208.0357142857142,SpaceInvaders,Amp Single,4
2985,89600000,1156.0240963855422,SpaceInvaders,Amp Single,4
2986,91200000,1073.1521739130435,SpaceInvaders,Amp Single,4
2987,92800000,1114.3157894736842,SpaceInvaders,Amp Single,4
2988,94400000,943.0288461538462,SpaceInvaders,Amp Single,4
2989,96000000,968.4615384615385,SpaceInvaders,Amp Single,4
2990,97600000,1004.6808510638298,SpaceInvaders,Amp Single,4
2991,99200000,1522.6470588235295,SpaceInvaders,Amp Single,4
2992,100800000,1062.5294117647059,SpaceInvaders,Amp Single,4
2993,102400000,1501.076923076923,SpaceInvaders,Amp Single,4
2994,104000000,1117.8333333333333,SpaceInvaders,Amp Single,4
2995,105600000,889.1666666666666,SpaceInvaders,Amp Single,4
2996,107200000,1340.0,SpaceInvaders,Amp Single,4
2997,108800000,1125.8125,SpaceInvaders,Amp Single,4
2998,110400000,1220.3488372093022,SpaceInvaders,Amp Single,4
2999,112000000,1822.5862068965516,SpaceInvaders,Amp Single,4
3000,113600000,976.9191919191919,SpaceInvaders,Amp Single,4
3001,115200000,1124.3085106382978,SpaceInvaders,Amp Single,4
3002,116800000,774.9159663865546,SpaceInvaders,Amp Single,4
3003,118400000,810.0454545454545,SpaceInvaders,Amp Single,4
3004,120000000,1457.34375,SpaceInvaders,Amp Single,4
3005,121600000,1230.0641025641025,SpaceInvaders,Amp Single,4
3006,123200000,1096.9540229885058,SpaceInvaders,Amp Single,4
3007,124800000,1211.629213483146,SpaceInvaders,Amp Single,4
3008,126400000,1276.7605633802816,SpaceInvaders,Amp Single,4
3009,128000000,929.5945945945946,SpaceInvaders,Amp Single,4
3010,129600000,1192.159090909091,SpaceInvaders,Amp Single,4
3011,131200000,1361.849315068493,SpaceInvaders,Amp Single,4
3012,132800000,1723.688524590164,SpaceInvaders,Amp Single,4
3013,134400000,1386.142857142857,SpaceInvaders,Amp Single,4
3014,136000000,1124.090909090909,SpaceInvaders,Amp Single,4
3015,137600000,1308.9102564102564,SpaceInvaders,Amp Single,4
3016,139200000,1214.6951219512196,SpaceInvaders,Amp Single,4
3017,140800000,1085.1190476190477,SpaceInvaders,Amp Single,4
3018,142400000,1944.090909090909,SpaceInvaders,Amp Single,4
3019,144000000,856.0,SpaceInvaders,Amp Single,4
3020,145600000,1278.2926829268292,SpaceInvaders,Amp Single,4
3021,147200000,1435.8823529411766,SpaceInvaders,Amp Single,4
3022,148800000,1328.0,SpaceInvaders,Amp Single,4
3023,150400000,1234.746835443038,SpaceInvaders,Amp Single,4
3024,152000000,1219.010989010989,SpaceInvaders,Amp Single,4
3025,153600000,989.1836734693877,SpaceInvaders,Amp Single,4
3026,155200000,1223.0487804878048,SpaceInvaders,Amp Single,4
3027,156800000,1756.896551724138,SpaceInvaders,Amp Single,4
3028,158400000,1560.2238805970148,SpaceInvaders,Amp Single,4
3029,160000000,1081.4367816091954,SpaceInvaders,Amp Single,4
3030,0,274.7142857142857,SpaceInvaders,C51,0
3031,400000,168.17307692307693,SpaceInvaders,C51,0
3032,800000,247.2972972972973,SpaceInvaders,C51,0
3033,1200000,224.52586206896552,SpaceInvaders,C51,0
3034,1600000,211.17283950617283,SpaceInvaders,C51,0
3035,2000000,206.1283185840708,SpaceInvaders,C51,0
3036,2400000,211.66666666666666,SpaceInvaders,C51,0
3037,2800000,304.7647058823529,SpaceInvaders,C51,0
3038,3200000,542.3202614379085,SpaceInvaders,C51,0
3039,3600000,505.0271739130435,SpaceInvaders,C51,0
3040,4000000,465.3267973856209,SpaceInvaders,C51,0
3041,4400000,676.7,SpaceInvaders,C51,0
3042,4800000,417.8169014084507,SpaceInvaders,C51,0
3043,5200000,481.32124352331607,SpaceInvaders,C51,0
3044,5600000,451.34285714285716,SpaceInvaders,C51,0
3045,6000000,491.8983957219251,SpaceInvaders,C51,0
3046,6400000,705.2803738317757,SpaceInvaders,C51,0
3047,6800000,583.8686131386861,SpaceInvaders,C51,0
3048,7200000,532.5342465753424,SpaceInvaders,C51,0
3049,7600000,574.8913043478261,SpaceInvaders,C51,0
3050,8000000,600.5592105263158,SpaceInvaders,C51,0
3051,8400000,701.4074074074074,SpaceInvaders,C51,0
3052,8800000,935.0,SpaceInvaders,C51,0
3053,9200000,936.6161616161617,SpaceInvaders,C51,0
3054,9600000,682.7697841726618,SpaceInvaders,C51,0
3055,10000000,863.7980769230769,SpaceInvaders,C51,0
3056,10400000,779.9242424242424,SpaceInvaders,C51,0
3057,10800000,678.0952380952381,SpaceInvaders,C51,0
3058,11200000,720.0892857142857,SpaceInvaders,C51,0
3059,11600000,678.4931506849315,SpaceInvaders,C51,0
3060,12000000,806.7307692307693,SpaceInvaders,C51,0
3061,12400000,513.3112582781457,SpaceInvaders,C51,0
3062,12800000,857.5833333333334,SpaceInvaders,C51,0
3063,13200000,1053.5975609756097,SpaceInvaders,C51,0
3064,13600000,1180.764705882353,SpaceInvaders,C51,0
3065,14000000,778.6752136752136,SpaceInvaders,C51,0
3066,14400000,625.9271523178808,SpaceInvaders,C51,0
3067,14800000,805.0454545454545,SpaceInvaders,C51,0
3068,15200000,655.0340136054422,SpaceInvaders,C51,0
3069,15600000,1162.2972972972973,SpaceInvaders,C51,0
3070,16000000,679.25,SpaceInvaders,C51,0
3071,16400000,798.411214953271,SpaceInvaders,C51,0
3072,16800000,1054.3956043956043,SpaceInvaders,C51,0
3073,17200000,1087.183908045977,SpaceInvaders,C51,0
3074,17600000,586.5957446808511,SpaceInvaders,C51,0
3075,18000000,875.15625,SpaceInvaders,C51,0
3076,18400000,1246.1688311688313,SpaceInvaders,C51,0
3077,18800000,997.7142857142857,SpaceInvaders,C51,0
3078,19200000,1001.629213483146,SpaceInvaders,C51,0
3079,19600000,587.8102189781022,SpaceInvaders,C51,0
3080,20000000,1090.4651162790697,SpaceInvaders,C51,0
3081,20400000,822.4786324786324,SpaceInvaders,C51,0
3082,20800000,860.9545454545455,SpaceInvaders,C51,0
3083,21200000,973.7912087912088,SpaceInvaders,C51,0
3084,21600000,816.5086206896551,SpaceInvaders,C51,0
3085,22000000,667.48322147651,SpaceInvaders,C51,0
3086,22400000,1076.6666666666667,SpaceInvaders,C51,0
3087,22800000,698.1294964028777,SpaceInvaders,C51,0
3088,23200000,1096.9620253164558,SpaceInvaders,C51,0
3089,23600000,815.8490566037735,SpaceInvaders,C51,0
3090,24000000,956.3861386138614,SpaceInvaders,C51,0
3091,24400000,1008.2327586206897,SpaceInvaders,C51,0
3092,24800000,1044.5698924731182,SpaceInvaders,C51,0
3093,25200000,834.5588235294117,SpaceInvaders,C51,0
3094,25600000,989.8936170212766,SpaceInvaders,C51,0
3095,26000000,1344.5714285714287,SpaceInvaders,C51,0
3096,26400000,968.2323232323232,SpaceInvaders,C51,0
3097,26800000,1069.1358024691358,SpaceInvaders,C51,0
3098,27200000,1142.051282051282,SpaceInvaders,C51,0
3099,27600000,1357.2972972972973,SpaceInvaders,C51,0
3100,28000000,976.5196078431372,SpaceInvaders,C51,0
3101,28400000,1200.5882352941176,SpaceInvaders,C51,0
3102,28800000,814.5454545454545,SpaceInvaders,C51,0
3103,29200000,716.7916666666666,SpaceInvaders,C51,0
3104,29600000,1157.4342105263158,SpaceInvaders,C51,0
3105,30000000,1042.391304347826,SpaceInvaders,C51,0
3106,30400000,724.4230769230769,SpaceInvaders,C51,0
3107,30800000,1134.7674418604652,SpaceInvaders,C51,0
3108,31200000,656.744966442953,SpaceInvaders,C51,0
3109,31600000,814.1262135922331,SpaceInvaders,C51,0
3110,32000000,1347.2297297297298,SpaceInvaders,C51,0
3111,32400000,1183.1168831168832,SpaceInvaders,C51,0
3112,32800000,883.9583333333334,SpaceInvaders,C51,0
3113,33200000,1174.1397849462367,SpaceInvaders,C51,0
3114,33600000,1384.1666666666667,SpaceInvaders,C51,0
3115,34000000,1130.6470588235295,SpaceInvaders,C51,0
3116,34400000,1315.0,SpaceInvaders,C51,0
3117,34800000,630.0967741935484,SpaceInvaders,C51,0
3118,35200000,854.780701754386,SpaceInvaders,C51,0
3119,35600000,1048.2474226804125,SpaceInvaders,C51,0
3120,36000000,1090.6382978723404,SpaceInvaders,C51,0
3121,36400000,1125.7692307692307,SpaceInvaders,C51,0
3122,36800000,1185.6875,SpaceInvaders,C51,0
3123,37200000,777.6699029126214,SpaceInvaders,C51,0
3124,37600000,1170.8024691358025,SpaceInvaders,C51,0
3125,38000000,1019.8387096774194,SpaceInvaders,C51,0
3126,38400000,1330.4375,SpaceInvaders,C51,0
3127,38800000,1451.8309859154929,SpaceInvaders,C51,0
3128,39200000,1227.037037037037,SpaceInvaders,C51,0
3129,39600000,1446.1267605633802,SpaceInvaders,C51,0
3130,40000000,1070.3804347826087,SpaceInvaders,C51,0
3131,0,120.04566210045662,SpaceInvaders,C51,1
3132,400000,329.08045977011494,SpaceInvaders,C51,1
3133,800000,93.65313653136532,SpaceInvaders,C51,1
3134,1200000,205.46610169491527,SpaceInvaders,C51,1
3135,1600000,228.9506172839506,SpaceInvaders,C51,1
3136,2000000,156.84322033898306,SpaceInvaders,C51,1
3137,2400000,176.520979020979,SpaceInvaders,C51,1
3138,2800000,350.2307692307692,SpaceInvaders,C51,1
3139,3200000,346.96132596685084,SpaceInvaders,C51,1
3140,3600000,399.4594594594595,SpaceInvaders,C51,1
3141,4000000,334.8901098901099,SpaceInvaders,C51,1
3142,4400000,494.5220588235294,SpaceInvaders,C51,1
3143,4800000,832.5242718446602,SpaceInvaders,C51,1
3144,5200000,593.2167832167833,SpaceInvaders,C51,1
3145,5600000,855.1960784313726,SpaceInvaders,C51,1
3146,6000000,549.7033898305085,SpaceInvaders,C51,1
3147,6400000,520.1524390243902,SpaceInvaders,C51,1
3148,6800000,578.9130434782609,SpaceInvaders,C51,1
3149,7200000,767.6495726495726,SpaceInvaders,C51,1
3150,7600000,789.8230088495575,SpaceInvaders,C51,1
3151,8000000,842.8155339805825,SpaceInvaders,C51,1
3152,8400000,767.6548672566372,SpaceInvaders,C51,1
3153,8800000,767.396694214876,SpaceInvaders,C51,1
3154,9200000,649.0671641791045,SpaceInvaders,C51,1
3155,9600000,697.2222222222222,SpaceInvaders,C51,1
3156,10000000,715.8823529411765,SpaceInvaders,C51,1
3157,10400000,668.1617647058823,SpaceInvaders,C51,1
3158,10800000,684.4758064516129,SpaceInvaders,C51,1
3159,11200000,651.8181818181819,SpaceInvaders,C51,1
3160,11600000,596.8115942028985,SpaceInvaders,C51,1
3161,12000000,566.5827338129496,SpaceInvaders,C51,1
3162,12400000,608.1666666666666,SpaceInvaders,C51,1
3163,12800000,745.515873015873,SpaceInvaders,C51,1
3164,13200000,553.2352941176471,SpaceInvaders,C51,1
3165,13600000,890.324074074074,SpaceInvaders,C51,1
3166,14000000,745.4166666666666,SpaceInvaders,C51,1
3167,14400000,893.7765957446809,SpaceInvaders,C51,1
3168,14800000,736.0593220338983,SpaceInvaders,C51,1
3169,15200000,743.6111111111111,SpaceInvaders,C51,1
3170,15600000,750.4310344827586,SpaceInvaders,C51,1
3171,16000000,770.8943089430894,SpaceInvaders,C51,1
3172,16400000,797.7826086956521,SpaceInvaders,C51,1
3173,16800000,767.1120689655172,SpaceInvaders,C51,1
3174,17200000,744.1666666666666,SpaceInvaders,C51,1
3175,17600000,1006.3265306122449,SpaceInvaders,C51,1
3176,18000000,876.8269230769231,SpaceInvaders,C51,1
3177,18400000,751.9417475728155,SpaceInvaders,C51,1
3178,18800000,1018.1382978723404,SpaceInvaders,C51,1
3179,19200000,696.2173913043479,SpaceInvaders,C51,1
3180,19600000,999.5402298850574,SpaceInvaders,C51,1
3181,20000000,971.1170212765958,SpaceInvaders,C51,1
3182,20400000,1024.1304347826087,SpaceInvaders,C51,1
3183,20800000,798.1730769230769,SpaceInvaders,C51,1
3184,21200000,941.3917525773196,SpaceInvaders,C51,1
3185,21600000,827.5217391304348,SpaceInvaders,C51,1
3186,22000000,682.3360655737705,SpaceInvaders,C51,1
3187,22400000,1029.6774193548388,SpaceInvaders,C51,1
3188,22800000,808.3193277310925,SpaceInvaders,C51,1
3189,23200000,1043.2317073170732,SpaceInvaders,C51,1
3190,23600000,1118.6144578313254,SpaceInvaders,C51,1
3191,24000000,747.8455284552846,SpaceInvaders,C51,1
3192,24400000,967.4742268041238,SpaceInvaders,C51,1
3193,24800000,835.5309734513274,SpaceInvaders,C51,1
3194,25200000,1122.0833333333333,SpaceInvaders,C51,1
3195,25600000,948.2142857142857,SpaceInvaders,C51,1
3196,26000000,1017.1590909090909,SpaceInvaders,C51,1
3197,26400000,712.2368421052631,SpaceInvaders,C51,1
3198,26800000,879.5258620689655,SpaceInvaders,C51,1
3199,27200000,954.3367346938776,SpaceInvaders,C51,1
3200,27600000,1046.1458333333333,SpaceInvaders,C51,1
3201,28000000,1045.0970873786407,SpaceInvaders,C51,1
3202,28400000,820.8035714285714,SpaceInvaders,C51,1
3203,28800000,916.7142857142857,SpaceInvaders,C51,1
3204,29200000,853.9,SpaceInvaders,C51,1
3205,29600000,991.3440860215054,SpaceInvaders,C51,1
3206,30000000,943.95,SpaceInvaders,C51,1
3207,30400000,849.9568965517242,SpaceInvaders,C51,1
3208,30800000,1213.1176470588234,SpaceInvaders,C51,1
3209,31200000,1010.7692307692307,SpaceInvaders,C51,1
3210,31600000,869.1747572815534,SpaceInvaders,C51,1
3211,32000000,914.7916666666666,SpaceInvaders,C51,1
3212,32400000,705.0970873786408,SpaceInvaders,C51,1
3213,32800000,853.578947368421,SpaceInvaders,C51,1
3214,33200000,1004.75,SpaceInvaders,C51,1
3215,33600000,1100.050505050505,SpaceInvaders,C51,1
3216,34000000,755.6,SpaceInvaders,C51,1
3217,34400000,1012.8947368421053,SpaceInvaders,C51,1
3218,34800000,1181.5243902439024,SpaceInvaders,C51,1
3219,35200000,885.3636363636364,SpaceInvaders,C51,1
3220,35600000,652.5,SpaceInvaders,C51,1
3221,36000000,899.4495412844037,SpaceInvaders,C51,1
3222,36400000,1060.301204819277,SpaceInvaders,C51,1
3223,36800000,1072.9120879120878,SpaceInvaders,C51,1
3224,37200000,988.030303030303,SpaceInvaders,C51,1
3225,37600000,869.7524752475248,SpaceInvaders,C51,1
3226,38000000,923.5294117647059,SpaceInvaders,C51,1
3227,38400000,969.2857142857143,SpaceInvaders,C51,1
3228,38800000,895.0409836065573,SpaceInvaders,C51,1
3229,39200000,889.0566037735849,SpaceInvaders,C51,1
3230,39600000,1233.076923076923,SpaceInvaders,C51,1
3231,40000000,1230.9493670886077,SpaceInvaders,C51,1
3232,0,85.18181818181819,SpaceInvaders,C51,2
3233,400000,200.0,SpaceInvaders,C51,2
3234,800000,172.14285714285714,SpaceInvaders,C51,2
3235,1200000,282.1875,SpaceInvaders,C51,2
3236,1600000,243.70967741935485,SpaceInvaders,C51,2
3237,2000000,294.2211055276382,SpaceInvaders,C51,2
3238,2400000,417.1111111111111,SpaceInvaders,C51,2
3239,2800000,326.4593301435407,SpaceInvaders,C51,2
3240,3200000,449.56140350877195,SpaceInvaders,C51,2
3241,3600000,485.1639344262295,SpaceInvaders,C51,2
3242,4000000,617.9245283018868,SpaceInvaders,C51,2
3243,4400000,634.3115942028985,SpaceInvaders,C51,2
3244,4800000,543.7401574803149,SpaceInvaders,C51,2
3245,5200000,557.8424657534247,SpaceInvaders,C51,2
3246,5600000,569.0,SpaceInvaders,C51,2
3247,6000000,679.4520547945206,SpaceInvaders,C51,2
3248,6400000,660.7377049180328,SpaceInvaders,C51,2
3249,6800000,593.0714285714286,SpaceInvaders,C51,2
3250,7200000,778.8349514563107,SpaceInvaders,C51,2
3251,7600000,701.3675213675214,SpaceInvaders,C51,2
3252,8000000,648.8582677165355,SpaceInvaders,C51,2
3253,8400000,990.0537634408602,SpaceInvaders,C51,2
3254,8800000,876.05,SpaceInvaders,C51,2
3255,9200000,754.1743119266055,SpaceInvaders,C51,2
3256,9600000,714.8543689320388,SpaceInvaders,C51,2
3257,10000000,905.0,SpaceInvaders,C51,2
3258,10400000,761.4090909090909,SpaceInvaders,C51,2
3259,10800000,769.3965517241379,SpaceInvaders,C51,2
3260,11200000,751.2,SpaceInvaders,C51,2
3261,11600000,670.515873015873,SpaceInvaders,C51,2
3262,12000000,788.5526315789474,SpaceInvaders,C51,2
3263,12400000,813.018018018018,SpaceInvaders,C51,2
3264,12800000,805.9375,SpaceInvaders,C51,2
3265,13200000,1073.448275862069,SpaceInvaders,C51,2
3266,13600000,750.074074074074,SpaceInvaders,C51,2
3267,14000000,647.0930232558139,SpaceInvaders,C51,2
3268,14400000,656.9424460431654,SpaceInvaders,C51,2
3269,14800000,716.9915254237288,SpaceInvaders,C51,2
3270,15200000,727.433628318584,SpaceInvaders,C51,2
3271,15600000,866.15,SpaceInvaders,C51,2
3272,16000000,1172.0886075949368,SpaceInvaders,C51,2
3273,16400000,1163.9610389610389,SpaceInvaders,C51,2
3274,16800000,974.0229885057471,SpaceInvaders,C51,2
3275,17200000,644.8449612403101,SpaceInvaders,C51,2
3276,17600000,771.5217391304348,SpaceInvaders,C51,2
3277,18000000,940.0952380952381,SpaceInvaders,C51,2
3278,18400000,967.1052631578947,SpaceInvaders,C51,2
3279,18800000,1000.0,SpaceInvaders,C51,2
3280,19200000,823.9423076923077,SpaceInvaders,C51,2
3281,19600000,677.4603174603175,SpaceInvaders,C51,2
3282,20000000,840.049504950495,SpaceInvaders,C51,2
3283,20400000,873.6458333333334,SpaceInvaders,C51,2
3284,20800000,883.2110091743119,SpaceInvaders,C51,2
3285,21200000,921.8627450980392,SpaceInvaders,C51,2
3286,21600000,737.1942446043165,SpaceInvaders,C51,2
3287,22000000,1007.6190476190476,SpaceInvaders,C51,2
3288,22400000,1059.2708333333333,SpaceInvaders,C51,2
3289,22800000,1058.7128712871288,SpaceInvaders,C51,2
3290,23200000,849.1981132075472,SpaceInvaders,C51,2
3291,23600000,1176.7721518987341,SpaceInvaders,C51,2
3292,24000000,1052.5301204819277,SpaceInvaders,C51,2
3293,24400000,1272.3026315789473,SpaceInvaders,C51,2
3294,24800000,816.9327731092437,SpaceInvaders,C51,2
3295,25200000,958.5849056603773,SpaceInvaders,C51,2
3296,25600000,1197.2368421052631,SpaceInvaders,C51,2
3297,26000000,1316.7307692307693,SpaceInvaders,C51,2
3298,26400000,1005.6730769230769,SpaceInvaders,C51,2
3299,26800000,1130.1807228915663,SpaceInvaders,C51,2
3300,27200000,1319.6478873239437,SpaceInvaders,C51,2
3301,27600000,1191.0326086956522,SpaceInvaders,C51,2
3302,28000000,745.3515625,SpaceInvaders,C51,2
3303,28400000,1003.1875,SpaceInvaders,C51,2
3304,28800000,1131.358024691358,SpaceInvaders,C51,2
3305,29200000,1151.6470588235295,SpaceInvaders,C51,2
3306,29600000,880.9047619047619,SpaceInvaders,C51,2
3307,30000000,1061.7816091954023,SpaceInvaders,C51,2
3308,30400000,938.5148514851485,SpaceInvaders,C51,2
3309,30800000,1080.4597701149426,SpaceInvaders,C51,2
3310,31200000,873.9690721649484,SpaceInvaders,C51,2
3311,31600000,1077.9761904761904,SpaceInvaders,C51,2
